,Id,Size(L),OG,FG,ABV,IBU,Color,BoilSize,BoilTime,BoilGravity,Efficiency,MashThickness,SugarScale,BrewMethod,PitchRate,PrimaryTemp,Style
186,822,24.61,1.061,1.016,5.9,41.93,5.93,28.39,60,1.053,70.0,1.5,Specific Gravity,All Grain,0.75,20.0,American IPA
187,825,41.64,1.0490000000000002,1.009,5.26,76.73,4.76,49.21,60,1.041,75.0,1.32,Specific Gravity,All Grain,0.75,20.0,American IPA
188,827,21.0,1.054,1.01,5.81,43.32,22.57,26.0,40,1.044,70.0,3.0,Specific Gravity,All Grain,0.5,20.0,American Brown Ale
189,828,20.82,1.051,1.014,4.85,36.18,29.69,28.39,60,1.038,70.0,1.5,Specific Gravity,All Grain,0.5,20.0,American Brown Ale
190,831,42.0,1.0659999999999998,1.013,6.95,34.99,6.9,55.0,90,1.05,70.0,4.0,Specific Gravity,All Grain,2.0,20.0,American Pale Ale
191,832,10.0,1.048,1.011,4.82,28.5,5.86,13.5,60,1.035,70.0,3.0,Specific Gravity,All Grain,0.75,17.0,American Pale Ale
192,837,22.71,1.057,1.013,5.77,42.09,6.1,26.5,60,1.0490000000000002,70.0,1.5,Specific Gravity,All Grain,1.25,19.44,American Pale Ale
193,839,681.37,1.0759999999999998,1.018,7.57,161.94,5.53,688.94,90,1.069,80.0,1.5,Specific Gravity,All Grain,0.5,17.78,American IPA
194,840,11.36,1.047,1.012,4.63,33.99,5.9,18.93,60,1.028,60.0,1.25,Specific Gravity,All Grain,0.35,18.33,American Pale Ale
195,849,20.82,1.057,1.013,5.82,78.42,18.71,28.39,60,1.042,70.0,1.5,Specific Gravity,All Grain,0.75,21.11,American Brown Ale
196,851,18.93,1.054,1.013,5.42,55.4,43.17,26.5,60,1.039,70.0,1.5,Specific Gravity,All Grain,0.5,20.0,American Stout
197,852,20.82,1.056,1.013,5.6,34.3,6.76,28.39,90,1.041,75.0,14.0,Specific Gravity,All Grain,0.5,18.33,American Pale Ale
198,856,20.82,1.063,1.018,5.96,61.03,5.48,28.39,60,1.046,70.0,1.5,Specific Gravity,All Grain,0.75,22.22,American IPA
199,864,20.82,1.051,1.012,5.03,12.17,3.83,24.61,90,1.043,70.0,1.4,Specific Gravity,All Grain,0.75,21.11,Witbier
200,867,20.82,1.068,1.016,6.85,63.12,7.34,28.39,60,1.05,70.0,1.5,Specific Gravity,All Grain,0.5,20.0,American IPA
201,869,22.71,1.048,1.012,4.68,40.51,3.8,28.39,60,1.038,60.0,1.5,Specific Gravity,All Grain,0.5,18.33,Saison
202,870,23.0,1.055,1.012,5.6,30.12,6.96,25.0,60,1.051,75.0,3.0,Specific Gravity,All Grain,1.0,21.0,American Pale Ale
203,874,41.64,1.064,1.018,6.02,45.09,12.59,51.1,90,1.052,75.0,1.8,Specific Gravity,All Grain,1.0,21.11,Irish Red Ale
204,879,20.82,1.07,1.021,6.45,18.85,6.25,28.39,60,1.052,85.0,1.5,Specific Gravity,All Grain,1.25,18.33,American Light Lager
205,882,3.79,16.1661,3.37306,6.95,66.34,17.05,7.57,60,8.3,69.0,1.5,Plato,All Grain,0.35,19.44,American IPA
206,892,302.83,13.7107,3.2403,5.63,32.23,7.2,333.12,90,12.5,80.0,1.5,Plato,All Grain,1.25,20.0,Blonde Ale
207,894,23.0,1.057,1.013,5.82,160.25,12.79,27.0,60,1.048,70.0,2.16,Specific Gravity,All Grain,2.0,20.0,American Pale Ale
208,900,20.82,1.073,1.02,6.84,199.82,7.35,28.39,60,1.053,70.0,1.5,Specific Gravity,All Grain,0.35,20.0,American IPA
209,911,4.5,1.067,1.013,7.09,155.42,8.28,8.0,60,1.037,55.0,3.0,Specific Gravity,All Grain,0.35,20.0,American IPA
210,915,26.0,1.046,1.01,4.76,82.63,4.87,28.0,60,1.043,75.0,2.5,Specific Gravity,All Grain,0.75,16.0,American IPA
211,921,18.93,1.064,1.009,7.22,67.63,4.17,24.61,60,1.0490000000000002,60.0,1.5,Specific Gravity,All Grain,0.5,22.22,American IPA
212,940,20.82,1.071,1.018,7.04,83.34,4.09,28.39,60,1.052,70.0,1.5,Specific Gravity,All Grain,0.75,20.0,American IPA
213,944,41.64,1.072,1.015,7.46,76.0,32.98,49.21,60,1.056,70.0,1.5,Specific Gravity,All Grain,0.5,19.44,American IPA
214,948,20.82,1.0490000000000002,1.01,5.1,22.6,4.29,28.39,60,1.036,75.0,1.5,Specific Gravity,All Grain,0.75,15.56,Blonde Ale
215,949,23.0,1.052,1.013,5.14,36.89,8.02,25.0,60,1.048,76.0,4.0,Specific Gravity,All Grain,0.75,19.0,American Pale Ale
216,959,45.42,1.088,1.01,10.27,278.32,6.54,507.25,90,1.008,65.0,1.3,Specific Gravity,All Grain,0.5,24.44,Imperial IPA
217,966,20.82,1.055,1.009,6.04,35.91,3.52,22.71,70,1.05,75.0,1.3,Specific Gravity,All Grain,1.25,21.11,Saison
218,968,20.82,1.07,1.017,7.07,86.37,7.08,28.39,90,1.052,70.0,1.2,Specific Gravity,All Grain,1.0,21.11,American IPA
219,971,20.0,1.071,1.017,7.15,74.26,9.6,30.0,60,1.047,70.0,3.0,Specific Gravity,All Grain,0.5,17.0,American IPA
220,979,20.0,20.2204,3.81405,9.06,141.97,6.61,28.5,60,14.5,66.0,3.0,Plato,All Grain,1.25,17.0,Imperial IPA
221,980,20.0,1.061,1.012,6.49,68.61,8.01,28.5,60,1.043,65.0,3.0,Specific Gravity,All Grain,0.75,17.0,American IPA
222,981,9.46,1.064,1.011,6.92,62.93,4.56,15.14,60,1.04,70.0,1.5,Specific Gravity,All Grain,0.35,20.0,American IPA
223,985,17.0,1.064,1.016,6.29,66.34,5.59,24.6,60,1.044,70.0,2.9,Specific Gravity,All Grain,0.75,22.0,American IPA
224,986,79.49,1.048,1.014,4.5,40.89,29.58,83.28,60,1.046,68.0,1.5,Specific Gravity,All Grain,0.75,21.11,American Brown Ale
225,990,24.61,1.068,1.015,7.03,48.78,5.08,34.07,90,1.0490000000000002,85.0,1.5,Specific Gravity,All Grain,0.75,18.33,American IPA
226,991,20.82,1.051,1.016,4.53,37.21,15.76,28.39,60,1.037,72.0,1.38,Specific Gravity,All Grain,0.5,18.33,American Amber Ale
227,1008,20.44,1.062,1.013,6.44,69.29,9.13,27.25,60,1.047,70.0,1.5,Specific Gravity,All Grain,0.35,18.33,American IPA
228,1011,20.82,1.043,1.011,4.13,46.74,10.82,26.5,60,1.034,60.0,1.25,Specific Gravity,All Grain,0.35,22.22,American Amber Ale
229,1014,40.0,1.042,1.01,4.18,10.08,3.74,50.0,60,1.034,70.0,3.0,Specific Gravity,All Grain,0.5,19.0,Witbier
230,1015,20.82,1.061,1.017,5.84,48.62,5.62,28.39,60,1.045,70.0,1.5,Specific Gravity,All Grain,0.75,20.0,American IPA
231,1017,20.82,1.065,1.013,6.8,85.26,8.56,28.39,60,1.048,60.0,1.5,Specific Gravity,All Grain,0.75,20.0,American IPA
232,1019,2050.0,1.046,1.012,4.54,11.26,8.8,2400.0,60,1.039,86.0,3.0,Specific Gravity,All Grain,1.0,22.0,Irish Red Ale
233,1023,20.82,1.062,1.011,6.75,34.94,4.24,32.18,90,1.04,70.0,1.25,Specific Gravity,All Grain,1.0,21.67,Saison
234,1031,20.82,1.056,1.012,5.73,29.7,6.58,26.5,60,1.044,70.0,1.5,Specific Gravity,All Grain,0.75,21.11,American Pale Ale
235,1034,500.0,1.051,1.011,5.29,41.33,5.18,650.0,90,1.039,75.0,3.5,Specific Gravity,All Grain,0.35,20.0,American Pale Ale
236,1045,20.06,1.07,1.013,7.43,110.98,8.56,28.39,60,1.0490000000000002,70.0,0.7,Specific Gravity,All Grain,0.35,21.11,American IPA
237,1057,30.0,1.046,1.01,4.67,47.97,5.89,48.0,90,1.029,71.5,4.0,Specific Gravity,All Grain,0.35,20.0,American Amber Ale
238,1058,473.18,1.0590000000000002,1.014,5.94,48.75,5.49,520.12,75,1.054,80.0,1.5,Specific Gravity,All Grain,1.0,20.0,American Pale Ale
239,1067,18.93,1.082,1.021,8.11,45.83,29.1,30.28,60,1.051,71.3,1.5,Specific Gravity,All Grain,1.25,15.56,Irish Red Ale
240,1072,80.0,1.063,1.011,6.83,39.78,11.88,90.0,60,1.056,75.0,3.0,Specific Gravity,All Grain,0.5,17.0,American IPA
241,1074,23.0,1.046,1.012,4.51,17.84,4.74,30.0,90,1.035,65.0,2.9,Specific Gravity,All Grain,0.5,21.0,Witbier
242,1076,20.82,1.05,1.014,4.72,22.45,13.93,28.39,60,1.037,75.0,1.5,Specific Gravity,All Grain,0.75,18.89,Irish Red Ale
243,1092,20.82,1.063,1.016,6.12,56.29,6.66,28.39,60,1.046,70.0,1.5,Specific Gravity,All Grain,0.75,22.22,American IPA
244,1093,20.82,1.053,1.009,5.7,18.2,38.06,17.03,60,1.065,70.0,1.3,Specific Gravity,All Grain,0.75,-7.22,American Stout
245,1106,19.68,1.068,1.014,7.0,80.59,6.42,23.47,60,1.057,70.0,1.3,Specific Gravity,All Grain,0.5,20.0,American IPA
246,1109,20.82,1.0659999999999998,1.015,6.69,125.02,8.82,28.39,60,1.048,70.0,1.5,Specific Gravity,All Grain,2.0,15.56,American IPA
247,1112,20.82,1.069,1.015,7.11,70.09,7.28,28.39,60,1.05,70.0,1.5,Specific Gravity,All Grain,0.5,19.44,American IPA
248,1115,20.82,1.077,1.022,7.29,78.98,10.02,28.39,90,1.057,75.0,2.0,Specific Gravity,All Grain,0.35,18.33,American IPA
249,1116,23.0,1.062,1.011,6.65,44.88,6.79,29.0,75,1.0490000000000002,70.0,2.5,Specific Gravity,All Grain,0.35,19.0,American Pale Ale
250,1117,20.82,1.06,1.008,6.83,34.3,4.47,28.39,60,1.044,70.0,1.5,Specific Gravity,All Grain,0.5,23.33,Saison
251,1119,20.82,1.053,1.009,5.67,59.09,6.03,28.39,60,1.039,75.0,1.5,Specific Gravity,All Grain,0.75,18.89,American Pale Ale
252,1122,21.0,1.083,1.018,8.58,72.7,4.68,24.0,90,1.073,70.0,3.1,Specific Gravity,All Grain,1.0,18.0,American IPA
253,1126,20.82,1.054,1.015,5.07,80.05,6.97,32.18,90,1.035,65.0,1.5,Specific Gravity,All Grain,0.35,20.56,American IPA
254,1128,22.71,1.088,1.015,9.58,140.85,7.16,30.28,60,1.0659999999999998,70.0,1.5,Specific Gravity,All Grain,0.75,19.44,Imperial IPA
255,1130,18.93,1.07,1.018,6.79,17.78,6.45,24.61,60,1.054,70.0,1.5,Specific Gravity,All Grain,0.75,18.89,Blonde Ale
256,1136,20.82,1.055,1.011,5.87,36.57,13.73,28.39,60,1.041,70.0,1.0,Specific Gravity,All Grain,0.75,20.0,American Amber Ale
257,1139,25.0,12.9909,2.2995,5.72,66.43,8.18,30.0,60,10.9,58.0,3.2,Plato,All Grain,1.0,19.0,American IPA
258,1141,20.82,1.062,1.015,6.2,29.93,20.51,26.5,60,1.0490000000000002,75.0,1.5,Specific Gravity,All Grain,0.75,19.44,American Brown Ale
259,1144,41.64,1.075,1.014,8.01,95.79,8.68,54.89,60,1.057,70.0,1.5,Specific Gravity,All Grain,1.25,20.0,Imperial IPA
260,1145,41.64,1.063,1.015,6.34,57.24,7.6,49.21,75,1.054,70.0,1.5,Specific Gravity,All Grain,0.35,20.0,American IPA
261,1148,19.0,1.062,1.019,5.7,24.95,5.48,25.8,90,1.039,70.0,2.7,Specific Gravity,All Grain,0.5,22.0,Saison
262,1149,22.71,1.058,1.011,6.19,95.14,8.07,26.5,60,1.05,57.0,2.29,Specific Gravity,All Grain,0.5,22.22,American IPA
263,1150,20.82,1.067,1.017,6.51,0.0,7.06,26.5,60,1.052,70.0,1.5,Specific Gravity,All Grain,0.75,19.44,American IPA
264,1153,20.82,1.054,1.013,5.44,54.15,17.31,24.61,60,1.046,70.0,1.29,Specific Gravity,All Grain,0.35,20.0,American Amber Ale
265,1161,21.0,1.061,1.01,6.62,63.19,8.83,25.0,90,1.051,70.0,3.0,Specific Gravity,All Grain,0.5,20.0,American IPA
266,1163,41.64,1.043,1.01,4.34,21.02,4.4,45.69,60,1.039,73.0,1.5,Specific Gravity,All Grain,0.75,20.0,Blonde Ale
267,1165,1000.0,1.051,1.012,5.13,20.71,9.28,1200.0,60,1.042,75.0,3.0,Specific Gravity,All Grain,0.5,18.0,Irish Red Ale
268,1167,50.0,1.0590000000000002,1.014,5.93,65.91,14.44,55.0,80,1.053,55.0,3.0,Specific Gravity,All Grain,0.75,22.0,American IPA
269,1175,44.0,1.063,1.013,6.74,70.79,4.98,53.7,70,1.051,65.0,4.0,Specific Gravity,All Grain,0.75,20.0,Saison
270,1179,20.0,1.07,1.013,7.48,41.97,17.09,28.5,60,1.0490000000000002,65.0,2.5,Specific Gravity,All Grain,1.0,23.0,Irish Red Ale
271,1183,22.71,1.075,1.02,7.26,42.37,8.95,30.28,60,1.057,78.0,2.0,Specific Gravity,All Grain,0.75,18.33,American IPA
272,1185,41.64,1.056,1.017,5.12,24.47,5.01,49.21,90,1.045,75.0,1.5,Specific Gravity,All Grain,1.25,16.67,Blonde Ale
273,1189,20.82,1.063,1.015,6.27,62.86,6.39,23.39,75,1.056,75.0,1.76,Specific Gravity,All Grain,0.5,18.33,American IPA
274,1191,20.82,1.058,1.015,5.75,41.4,14.84,28.39,90,1.043,65.0,1.5,Specific Gravity,All Grain,0.75,16.67,American Amber Ale
275,1192,56.0,1.0590000000000002,1.012,6.26,63.51,5.99,62.0,60,1.054,70.0,4.1,Specific Gravity,All Grain,0.35,20.0,American IPA
276,1197,42.0,1.053,1.012,5.4,22.25,17.68,50.0,75,1.044,72.0,3.0,Specific Gravity,All Grain,0.75,18.0,Irish Red Ale
277,1203,37.85,1.045,1.013,4.24,63.62,7.91,45.42,60,1.037,75.0,1.75,Specific Gravity,All Grain,0.5,20.56,American IPA
278,1206,60.0,1.055,1.01,5.82,38.87,6.56,60.0,60,1.055,73.0,3.0,Specific Gravity,All Grain,0.75,20.0,American IPA
279,1207,21.77,1.052,1.012,5.3,35.37,15.81,24.61,60,1.046,75.0,1.45,Specific Gravity,All Grain,0.35,20.0,American Amber Ale
280,1208,20.82,1.067,1.018,6.38,63.79,8.37,24.61,60,1.056,70.0,1.5,Specific Gravity,All Grain,0.75,20.0,American Pale Ale
281,1218,18.93,1.074,1.022,7.19,97.22,4.4,23.47,90,1.048,70.0,1.5,Specific Gravity,All Grain,1.0,21.11,American IPA
282,1222,21.0,1.06,1.011,6.44,57.57,8.47,28.4,60,1.044,63.0,3.0,Specific Gravity,All Grain,0.35,18.0,American IPA
283,1228,108.0,10.785,2.01711,4.65,17.29,3.56,116.0,60,10.1,79.0,3.0,Plato,All Grain,0.75,22.0,Blonde Ale
284,1229,18.93,1.098,1.024,9.64,38.6,27.65,28.39,60,1.065,80.0,20.0,Specific Gravity,All Grain,0.5,20.0,American Brown Ale
285,1230,19.87,1.053,1.014,5.15,72.58,3.79,24.61,60,1.043,70.0,1.5,Specific Gravity,All Grain,0.75,18.33,American Pale Ale
286,1240,10.41,1.047,1.008,5.04,31.31,5.62,14.2,60,1.028,70.0,1.25,Specific Gravity,All Grain,0.35,22.22,Saison
287,1241,18.93,1.08,1.021,7.8,76.17,5.06,25.74,60,1.0590000000000002,67.0,1.5,Specific Gravity,All Grain,0.75,18.89,American IPA
288,1246,23.0,1.0659999999999998,1.017,6.4,53.35,6.13,28.5,60,1.053,75.0,3.0,Specific Gravity,All Grain,1.0,20.0,American IPA
289,1249,20.82,1.048,1.012,4.74,18.89,4.35,24.61,60,1.041,70.0,1.5,Specific Gravity,All Grain,0.75,20.56,Witbier
290,1253,20.82,1.081,1.019,8.14,109.41,6.29,28.39,60,1.0590000000000002,70.0,1.5,Specific Gravity,All Grain,0.5,20.0,American IPA
291,1263,20.0,1.07,1.018,6.87,88.43,11.22,24.0,60,1.0590000000000002,68.0,3.2,Specific Gravity,All Grain,1.0,19.0,American IPA
292,1264,17.03,1.052,1.011,5.39,45.93,4.5,21.48,75,1.042,75.0,3.0,Specific Gravity,All Grain,0.5,20.0,American Pale Ale
293,1267,37.85,1.055,1.011,5.75,23.84,5.71,45.42,75,1.046,75.0,1.25,Specific Gravity,All Grain,0.5,24.44,Saison
294,1276,19.87,1.045,1.01,4.54,10.7,41.19,23.66,0,1.038,75.0,1.25,Specific Gravity,All Grain,1.0,15.56,American Stout
295,1278,3.79,1.075,1.013,8.21,43.46,13.55,5.68,90,1.05,55.0,1.5,Specific Gravity,All Grain,0.35,18.33,American IPA
296,1285,20.82,1.046,1.01,4.67,22.61,6.2,26.5,90,1.036,70.0,1.5,Specific Gravity,All Grain,0.35,20.0,American IPA
297,1292,20.82,1.081,1.015,8.7,133.84,12.83,28.39,90,1.06,65.0,1.5,Specific Gravity,All Grain,1.0,21.11,American IPA
298,1294,18.93,1.103,1.027,9.99,173.51,50.0,24.61,60,1.079,59.0,1.5,Specific Gravity,All Grain,0.75,18.89,American Stout
299,1299,24.61,1.063,1.011,6.71,90.3,6.55,30.28,60,1.051,60.0,1.75,Specific Gravity,All Grain,1.0,18.33,American IPA
300,1301,20.82,1.069,1.014,7.18,65.33,4.5,26.5,60,1.054,72.0,1.5,Specific Gravity,All Grain,0.75,26.67,American IPA
301,1308,21.0,1.065,1.019,6.13,41.96,5.8,26.0,60,1.053,70.0,2.5,Specific Gravity,All Grain,0.5,21.0,American IPA
302,1314,23.0,1.053,1.01,5.63,24.36,4.4,28.0,60,1.044,80.0,3.0,Specific Gravity,All Grain,0.75,19.0,Blonde Ale
303,1320,16.66,1.053,1.01,5.66,45.98,7.28,23.02,45,1.039,65.0,1.5,Specific Gravity,All Grain,0.75,18.89,American Pale Ale
304,1323,24.61,1.064,1.013,6.62,20.63,6.99,28.39,60,1.055,65.0,1.5,Specific Gravity,All Grain,0.75,33.33,Saison
305,1326,18.93,1.055,1.01,5.85,37.29,12.7,25.55,90,1.041,77.0,1.5,Specific Gravity,All Grain,0.35,21.11,Saison
306,1331,39.75,1.074,1.01,8.3,214.23,6.26,53.0,60,1.055,81.0,1.25,Specific Gravity,All Grain,1.0,20.0,American IPA
307,1333,26.0,1.062,1.014,6.31,43.22,4.32,31.0,60,1.052,71.0,3.0,Specific Gravity,All Grain,0.75,20.0,American Pale Ale
308,1334,22.0,1.065,1.016,6.46,57.63,12.11,28.0,60,1.051,75.0,4.2,Specific Gravity,All Grain,0.5,20.0,American IPA
309,1336,26.0,1.064,1.012,6.72,40.24,4.9,31.34,60,1.0490000000000002,75.0,2.5,Specific Gravity,All Grain,0.35,18.0,American IPA
310,1342,20.82,1.065,1.015,6.48,71.22,7.37,25.55,60,1.053,75.0,0.86,Specific Gravity,All Grain,0.5,22.22,American IPA
311,1346,32.8,1.057,1.012,5.96,43.71,9.55,36.0,70,1.052,76.0,3.5,Specific Gravity,All Grain,1.0,20.0,American IPA
312,1353,21.0,1.047,1.013,4.44,67.48,7.76,25.0,60,1.039,70.0,4.2,Specific Gravity,All Grain,0.35,19.0,American Pale Ale
313,1362,19.87,1.057,1.013,5.68,58.42,5.36,26.5,60,1.043,72.0,1.25,Specific Gravity,All Grain,0.5,17.22,American IPA
314,1363,44.0,1.037,1.007,3.92,17.59,5.02,55.0,90,1.03,82.0,3.0,Specific Gravity,All Grain,0.5,18.0,Blonde Ale
315,1368,43.53,1.056,1.014,5.57,39.88,14.66,51.1,60,1.048,74.0,1.5,Specific Gravity,All Grain,1.0,18.33,American Amber Ale
316,1371,18.93,1.061,1.017,5.81,38.19,18.84,26.5,60,1.043,70.0,1.2,Specific Gravity,All Grain,0.35,20.0,Irish Red Ale
317,1373,435.32,1.057,1.014,5.67,37.97,4.29,454.25,75,1.055,78.0,1.75,Specific Gravity,All Grain,0.35,18.33,American Pale Ale
318,1375,21.0,1.051,1.011,5.14,34.68,5.42,25.0,60,1.043,60.0,3.2,Specific Gravity,All Grain,0.5,19.0,American IPA
319,1378,200.0,1.052,1.01,5.63,28.99,15.93,230.0,90,1.046,75.0,4.0,Specific Gravity,All Grain,0.35,21.0,American Amber Ale
320,1383,41.64,1.067,1.026,5.45,81.23,40.0,49.21,60,1.054,78.0,1.25,Specific Gravity,All Grain,0.75,19.44,American Stout
321,1388,24.0,1.045,1.008,4.97,33.58,8.88,28.0,60,1.039,70.0,4.0,Specific Gravity,All Grain,0.35,20.0,American Pale Ale
322,1394,18.93,1.064,1.015,6.41,64.33,10.64,22.71,60,1.053,63.0,1.75,Specific Gravity,All Grain,0.75,16.67,American IPA
323,1401,22.71,1.0759999999999998,1.018,7.65,260.52,7.13,28.39,90,1.061,70.0,1.5,Specific Gravity,All Grain,0.5,19.44,American IPA
324,1402,24.61,1.056,1.014,5.59,21.29,14.02,28.39,60,1.048,70.0,1.5,Specific Gravity,All Grain,0.75,20.0,American Amber Ale
325,1403,15.0,1.048,1.014,4.48,19.74,18.77,20.0,60,1.036,73.0,3.0,Specific Gravity,All Grain,1.0,19.0,Irish Red Ale
326,1414,20.82,1.053,1.014,5.17,21.83,5.3,28.39,60,1.039,60.0,1.5,Specific Gravity,All Grain,1.25,18.89,Blonde Ale
327,1418,49.0,11.5784,3.16255,4.49,36.32,2.74,56.0,90,10.2,87.0,2.7,Plato,All Grain,0.5,19.0,American Pale Ale
328,1420,18.93,1.071,1.016,7.2,53.19,6.04,28.39,60,1.047,70.0,1.3,Specific Gravity,All Grain,0.75,18.33,American IPA
329,1421,25.0,1.065,1.011,7.07,57.27,7.03,29.0,60,1.056,70.0,3.0,Specific Gravity,All Grain,1.0,18.0,American IPA
330,1424,20.82,1.048,1.014,4.48,30.61,14.4,28.39,60,1.035,70.0,1.25,Specific Gravity,All Grain,0.75,20.0,Irish Red Ale
331,1429,24.61,1.071,1.015,7.36,118.84,8.06,34.07,90,1.045,75.0,1.5,Specific Gravity,All Grain,1.25,13.89,Imperial IPA
332,1431,85.0,1.058,1.014,5.78,58.84,6.55,100.0,90,1.0490000000000002,78.0,3.0,Specific Gravity,All Grain,0.75,18.0,American IPA
333,1433,18.93,1.054,1.016,5.0,38.02,37.84,26.5,90,1.039,55.0,1.5,Specific Gravity,All Grain,0.35,18.89,American Stout
334,1438,45.42,1.061,1.006,7.22,28.21,3.06,53.0,90,1.052,90.0,1.3,Specific Gravity,All Grain,1.0,21.11,Saison
335,1450,22.71,1.081,1.009,9.42,133.86,4.9,30.28,60,1.055,71.0,1.5,Specific Gravity,All Grain,0.75,17.22,Imperial IPA
336,1452,20.0,1.048,1.01,5.07,64.21,7.61,26.0,60,1.037,69.0,4.0,Specific Gravity,All Grain,0.35,18.0,American Pale Ale
337,1460,25.0,1.056,1.012,5.79,53.14,5.59,28.0,80,1.05,80.0,3.0,Specific Gravity,All Grain,0.75,18.0,American IPA
338,1461,20.82,1.062,1.015,6.24,150.94,8.18,24.61,60,1.053,70.0,1.25,Specific Gravity,All Grain,0.35,20.0,Blonde Ale
339,1462,20.82,1.074,1.019,7.16,89.7,9.59,26.5,60,1.058,75.0,1.25,Specific Gravity,All Grain,1.0,20.0,American IPA
340,1465,20.82,1.037,1.007,3.99,22.24,7.19,24.61,60,1.031,70.0,1.5,Specific Gravity,All Grain,0.75,23.89,Saison
341,1470,20.82,1.067,1.013,7.09,64.2,37.33,28.39,90,1.0490000000000002,80.0,1.5,Specific Gravity,All Grain,1.0,20.0,American Stout
342,1472,19.0,1.055,1.009,6.06,38.93,7.06,24.0,60,1.044,60.0,3.0,Specific Gravity,All Grain,0.5,18.0,American Pale Ale
343,1476,23.0,1.044,1.01,4.44,32.82,4.0,28.5,70,1.036,70.0,5.0,Specific Gravity,All Grain,0.5,19.0,American Pale Ale
344,1477,22.71,1.062,1.006,7.39,56.93,7.65,28.01,75,1.047,73.0,1.69,Specific Gravity,All Grain,0.75,17.78,American IPA
345,1482,25.0,1.055,1.009,5.97,71.41,7.82,31.0,60,1.044,62.0,3.0,Specific Gravity,All Grain,0.35,20.0,American IPA
346,1492,20.82,1.052,1.014,4.96,36.27,9.58,24.61,60,1.044,70.0,2.0,Specific Gravity,All Grain,1.25,16.67,American Pale Ale
347,1495,29.0,1.042,1.011,4.1,30.01,7.64,35.0,60,1.035,77.0,3.0,Specific Gravity,All Grain,0.75,20.0,American Pale Ale
348,1498,24.61,1.042,1.006,4.75,11.38,3.0,30.28,90,1.031,70.0,1.5,Specific Gravity,All Grain,0.75,16.67,Blonde Ale
349,1501,23.66,1.065,1.012,6.97,181.41,5.42,29.34,90,1.052,64.0,1.33,Specific Gravity,All Grain,1.0,18.33,Imperial IPA
350,1505,37.85,1.056,1.01,5.99,37.54,6.59,45.42,60,1.046,75.0,1.25,Specific Gravity,All Grain,0.35,20.0,American Pale Ale
351,1511,23.0,1.057,1.011,5.94,33.02,6.24,28.4,60,1.04,75.0,3.1,Specific Gravity,All Grain,1.0,18.0,American Pale Ale
352,1512,20.0,14.1121,2.87792,6.05,26.86,6.64,22.0,60,12.9,65.0,3.0,Plato,All Grain,0.5,26.0,Saison
353,1522,20.0,1.047,1.005,5.4,13.17,3.74,30.0,90,1.031,65.0,2.7,Specific Gravity,All Grain,0.75,18.0,Witbier
354,1523,40.0,1.037,1.011,3.47,29.34,7.19,45.0,60,1.031,97.0,3.0,Specific Gravity,All Grain,0.75,20.0,American IPA
355,1537,42.0,1.067,1.016,6.63,64.09,8.43,54.2,60,1.052,80.0,2.5,Specific Gravity,All Grain,1.25,20.0,American IPA
356,1542,37.85,1.065,1.014,6.79,33.89,4.33,45.42,60,1.054,78.0,1.5,Specific Gravity,All Grain,0.35,22.22,Saison
357,1545,48.0,11.4851,2.84763,4.6,29.26,3.81,55.0,80,10.1,87.0,2.88,Plato,All Grain,0.5,18.0,American Pale Ale
358,1548,50.0,1.0590000000000002,1.017,5.48,36.61,6.07,65.0,90,1.045,75.0,4.2,Specific Gravity,All Grain,1.0,20.0,American Pale Ale
359,1552,20.82,1.053,1.0,6.98,22.56,9.44,27.56,60,1.04,68.0,1.25,Specific Gravity,All Grain,0.75,29.44,Saison
360,1553,20.82,1.0590000000000002,1.017,5.57,22.46,6.34,30.28,75,1.041,77.0,1.5,Specific Gravity,All Grain,0.75,20.0,Blonde Ale
361,1554,41.64,1.042,1.01,4.3,22.53,3.13,49.21,60,1.036,70.0,1.25,Specific Gravity,All Grain,0.35,18.33,American Pale Ale
362,1563,39.75,1.07,1.014,7.44,52.92,9.97,49.21,60,1.057,90.0,1.25,Specific Gravity,All Grain,0.75,20.0,American IPA
363,1564,18.9,1.057,1.011,6.08,52.71,6.78,24.0,60,1.045,70.0,3.1,Specific Gravity,All Grain,0.35,70.0,American Pale Ale
364,1569,20.82,1.068,1.011,7.45,64.36,6.17,24.61,60,1.058,70.0,1.5,Specific Gravity,All Grain,1.0,18.33,American IPA
365,1571,32.0,1.054,1.01,5.72,51.88,9.16,25.0,60,1.069,80.0,3.0,Specific Gravity,All Grain,1.5,18.0,American Light Lager
366,1578,20.82,1.047,1.012,4.6,24.39,19.41,28.39,60,1.034,65.0,2.0,Specific Gravity,All Grain,0.5,21.11,Irish Red Ale
367,1580,170.34,1.061,1.014,6.25,40.76,6.4,177.91,75,1.0590000000000002,70.0,1.1,Specific Gravity,All Grain,1.25,19.44,American Pale Ale
368,1582,18.93,1.0590000000000002,1.014,5.98,30.8,13.15,28.39,60,1.04,75.0,1.25,Specific Gravity,All Grain,0.35,20.0,Saison
369,1583,20.82,1.081,1.02,7.91,250.56,11.15,28.39,60,1.0590000000000002,70.0,1.5,Specific Gravity,All Grain,0.35,21.11,American IPA
370,1587,41.64,1.072,1.013,7.77,77.5,7.76,56.4,60,1.053,80.0,1.25,Specific Gravity,All Grain,0.75,18.89,American Light Lager
371,1588,20.82,1.061,1.011,6.68,37.77,42.69,28.39,60,1.045,70.0,1.5,Specific Gravity,All Grain,0.5,20.0,American Stout
